year,state_name,state_abbr,adm_type,m,f
1995,Tennessee,TN,adm_viol_tech,0,0
1995,Tennessee,TN,adm_oth,111,6
1996,Tennessee,TN,adm_total,7539,781
1996,Tennessee,TN,adm_new_commit,4116,462
1996,Tennessee,TN,adm_viol_new,3310,313
1996,Tennessee,TN,adm_viol_tech,0,0
1996,Tennessee,TN,adm_oth,113,6
1997,Tennessee,TN,adm_total,8446,866
1997,Tennessee,TN,adm_new_commit,4493,508
1997,Tennessee,TN,adm_viol_new,3851,349
1997,Tennessee,TN,adm_viol_tech,0,0
1997,Tennessee,TN,adm_oth,102,9
1998,Tennessee,TN,adm_total,7830,940
1998,Tennessee,TN,adm_new_commit,4323,532
1998,Tennessee,TN,adm_viol_new,3437,399
1998,Tennessee,TN,adm_viol_tech,0,0
1998,Tennessee,TN,adm_oth,70,9
1999,Tennessee,TN,adm_total,12096,1593
1999,Tennessee,TN,adm_new_commit,7620,1057
1999,Tennessee,TN,adm_viol_new,4394,526
1999,Tennessee,TN,adm_viol_tech,0,0
1999,Tennessee,TN,adm_oth,37,10
2000,Tennessee,TN,adm_total,12110,1682
2000,Tennessee,TN,adm_new_commit,7799,1141
2000,Tennessee,TN,adm_viol_new,4209,526
2000,Tennessee,TN,adm_viol_tech,0,0
2000,Tennessee,TN,adm_oth,42,15
2001,Tennessee,TN,adm_total,12706,1694
2001,Tennessee,TN,adm_new_commit,7723,1043
2001,Tennessee,TN,adm_viol_new,4896,633
2001,Tennessee,TN,adm_viol_tech,0,0
2001,Tennessee,TN,adm_oth,55,18
2002,Tennessee,TN,adm_total,13121,1962
2002,Tennessee,TN,adm_new_commit,7912,1245
2002,Tennessee,TN,adm_viol_new,5154,711
2002,Tennessee,TN,adm_viol_tech,0,0
2002,Tennessee,TN,adm_oth,23,6
2003,Tennessee,TN,adm_total,11454,1667
2003,Tennessee,TN,adm_new_commit,7043,1036
2003,Tennessee,TN,adm_viol_new,4357,623
2003,Tennessee,TN,adm_viol_tech,0,0
2003,Tennessee,TN,adm_oth,29,8
2004,Tennessee,TN,adm_total,11479,1733
2004,Tennessee,TN,adm_new_commit,6897,1031
2004,Tennessee,TN,adm_viol_new,4523,698
2004,Tennessee,TN,adm_viol_tech,0,0
2004,Tennessee,TN,adm_oth,24,4
2005,Tennessee,TN,adm_total,12304,1996
2005,Tennessee,TN,adm_new_commit,7371,1196
2005,Tennessee,TN,adm_viol_new,4888,796
2005,Tennessee,TN,adm_viol_tech,0,0
2005,Tennessee,TN,adm_oth,21,4
2006,Tennessee,TN,adm_total,11801,1908
2006,Tennessee,TN,adm_new_commit,6783,1130
2006,Tennessee,TN,adm_viol_new,4972,770
2006,Tennessee,TN,adm_viol_tech,0,0
2006,Tennessee,TN,adm_oth,33,8
2007,Tennessee,TN,adm_total,12619,1947
2007,Tennessee,TN,adm_new_commit,7488,1135
2007,Tennessee,TN,adm_viol_new,5101,811
2007,Tennessee,TN,adm_viol_tech,0,0
2007,Tennessee,TN,adm_oth,24,1
2008,Tennessee,TN,adm_total,12197,2019
2008,Tennessee,TN,adm_new_commit,7205,1220
2008,Tennessee,TN,adm_viol_new,4975,796
2008,Tennessee,TN,adm_viol_tech,0,0
2008,Tennessee,TN,adm_oth,15,3
2009,Tennessee,TN,adm_total,11930,1881
2009,Tennessee,TN,adm_new_commit,7358,1201
2009,Tennessee,TN,adm_viol_new,4544,680
2009,Tennessee,TN,adm_viol_tech,0,0
2009,Tennessee,TN,adm_oth,17,0
2010,Tennessee,TN,adm_total,11917,1909
2010,Tennessee,TN,adm_new_commit,7612,1191
2010,Tennessee,TN,adm_viol_new,4285,718
2010,Tennessee,TN,adm_viol_tech,0,0
2010,Tennessee,TN,adm_oth,9,0
2011,Tennessee,TN,adm_total,12208,2097
2011,Tennessee,TN,adm_new_commit,7570,1336
2011,Tennessee,TN,adm_viol_new,1733,212
2011,Tennessee,TN,adm_viol_tech,2872,547
2011,Tennessee,TN,adm_oth,23,2
2012,Tennessee,TN,adm_total,11743,2192
2012,Tennessee,TN,adm_new_commit,7197,1380
2012,Tennessee,TN,adm_viol_new,1847,292
2012,Tennessee,TN,adm_viol_tech,2679,519
2012,Tennessee,TN,adm_oth,16,1
2013,Tennessee,TN,adm_total,11580,2231
2013,Tennessee,TN,adm_new_commit,6948,1326
2013,Tennessee,TN,adm_viol_new,1985,317
2013,Tennessee,TN,adm_viol_tech,2631,588
2013,Tennessee,TN,adm_oth,13,0
2014,Tennessee,TN,adm_total,12451,2548
2014,Tennessee,TN,adm_new_commit,7415,1496
2014,Tennessee,TN,adm_viol_new,2025,349
2014,Tennessee,TN,adm_viol_tech,2989,692
2014,Tennessee,TN,adm_oth,22,11
2015,Tennessee,TN,adm_total,11301,2245
2015,Tennessee,TN,adm_new_commit,6660,1294
2015,Tennessee,TN,adm_viol_new,1789,296
2015,Tennessee,TN,adm_viol_tech,2829,648
2015,Tennessee,TN,adm_oth,23,7
2016,Tennessee,TN,adm_total,10783,2132
2016,Tennessee,TN,adm_new_commit,6489,1276
2016,Tennessee,TN,adm_viol_new,1579,251
2016,Tennessee,TN,adm_viol_tech,2699,604
2016,Tennessee,TN,adm_oth,16,1
2017,Tennessee,TN,adm_total,9491,2066
2017,Tennessee,TN,adm_new_commit,5713,1164
2017,Tennessee,TN,adm_viol_new,1204,220
2017,Tennessee,TN,adm_viol_tech,2560,680
2017,Tennessee,TN,adm_oth,14,2
2018,Tennessee,TN,adm_total,10573,2167
2018,Tennessee,TN,adm_new_commit,6517,1258
2018,Tennessee,TN,adm_viol_new,1250,224
2018,Tennessee,TN,adm_viol_tech,2795,682
2018,Tennessee,TN,adm_oth,10,3
2019,Tennessee,TN,adm_total,10725,2253
2019,Tennessee,TN,adm_new_commit,6657,1287
2019,Tennessee,TN,adm_viol_new,1120,202
2019,Tennessee,TN,adm_viol_tech,2938,761
2019,Tennessee,TN,adm_oth,9,3
2020,Tennessee,TN,adm_total,7135,1480
2020,Tennessee,TN,adm_new_commit,4186,849
2020,Tennessee,TN,adm_viol_new,856,132
2020,Tennessee,TN,adm_viol_tech,2080,495
2020,Tennessee,TN,adm_oth,10,4
2021,Tennessee,TN,adm_total,7798,1560
2021,Tennessee,TN,adm_new_commit,4682,893
2021,Tennessee,TN,adm_viol_new,1137,199
2021,Tennessee,TN,adm_viol_tech,1969,467
2021,Tennessee,TN,adm_oth,5,1
2022,Tennessee,TN,adm_total,8168,1582
2022,Tennessee,TN,adm_new_commit,5127,960
2022,Tennessee,TN,adm_viol_new,992,181
2022,Tennessee,TN,adm_viol_tech,2040,431
2022,Tennessee,TN,adm_oth,12,10
1978,Texas,TX,adm_total,11948,747
1978,Texas,TX,adm_new_commit,10285,657
1978,Texas,TX,adm_viol_new,1564,88
1978,Texas,TX,adm_viol_tech,0,0
1978,Texas,TX,adm_oth,86,2
1979,Texas,TX,adm_total,12524,859
1979,Texas,TX,adm_new_commit,10865,776
1979,Texas,TX,adm_viol_new,1630,82
1979,Texas,TX,adm_viol_tech,0,0
1979,Texas,TX,adm_oth,29,1
1980,Texas,TX,adm_total,14454,909
1980,Texas,TX,adm_new_commit,12042,801
1980,Texas,TX,adm_viol_new,2319,106
1980,Texas,TX,adm_viol_tech,0,0
1980,Texas,TX,adm_oth,93,2
1981,Texas,TX,adm_total,15623,1127
1981,Texas,TX,adm_new_commit,12895,963
1981,Texas,TX,adm_viol_new,2619,161
1981,Texas,TX,adm_viol_tech,0,0
1981,Texas,TX,adm_oth,109,2
1982,Texas,TX,adm_total,19804,1339
1982,Texas,TX,adm_new_commit,15538,1154
1982,Texas,TX,adm_viol_new,4043,178
1982,Texas,TX,adm_viol_tech,0,0
1982,Texas,TX,adm_oth,223,7
1983,Texas,TX,adm_total,21402,1457
1983,Texas,TX,adm_new_commit,16449,1224
1983,Texas,TX,adm_viol_new,4926,229
1983,Texas,TX,adm_viol_tech,0,0
1983,Texas,TX,adm_oth,27,4
1984,Texas,TX,adm_total,21796,1658
1984,Texas,TX,adm_new_commit,15188,1349
1984,Texas,TX,adm_viol_new,6471,304
1984,Texas,TX,adm_viol_tech,0,0
1984,Texas,TX,adm_oth,137,5
1985,Texas,TX,adm_total,24910,1849
1985,Texas,TX,adm_new_commit,16995,1472
1985,Texas,TX,adm_viol_new,7887,374
1985,Texas,TX,adm_viol_tech,0,0
1985,Texas,TX,adm_oth,28,3
1986,Texas,TX,adm_total,30199,2491
1986,Texas,TX,adm_new_commit,20168,1963
1986,Texas,TX,adm_viol_new,9975,526
1986,Texas,TX,adm_viol_tech,0,0
1986,Texas,TX,adm_oth,56,2
1987,Texas,TX,adm_total,31748,2754
1987,Texas,TX,adm_new_commit,20527,2023
1987,Texas,TX,adm_viol_new,11091,558
1987,Texas,TX,adm_viol_tech,0,0
1987,Texas,TX,adm_oth,130,173
1988,Texas,TX,adm_total,32148,2591
1988,Texas,TX,adm_new_commit,19345,1868
1988,Texas,TX,adm_viol_new,12521,712
1988,Texas,TX,adm_viol_tech,0,0
1988,Texas,TX,adm_oth,282,11
1989,Texas,TX,adm_total,33949,2979
1989,Texas,TX,adm_new_commit,19661,2063
1989,Texas,TX,adm_viol_new,14062,912
1989,Texas,TX,adm_viol_tech,0,0
1989,Texas,TX,adm_oth,226,4
1990,Texas,TX,adm_total,42478,3351
1990,Texas,TX,adm_new_commit,26289,2419
1990,Texas,TX,adm_viol_new,16037,928
1990,Texas,TX,adm_viol_tech,0,0
1990,Texas,TX,adm_oth,152,4
1991,Texas,TX,adm_total,34543,3277
1991,Texas,TX,adm_new_commit,19223,2194
1991,Texas,TX,adm_viol_new,15296,1082
1991,Texas,TX,adm_viol_tech,0,0
1991,Texas,TX,adm_oth,24,1
1992,Texas,TX,adm_total,37329,2557
1992,Texas,TX,adm_new_commit,22245,1658
1992,Texas,TX,adm_viol_new,15040,897
1992,Texas,TX,adm_viol_tech,0,0
1992,Texas,TX,adm_oth,44,2
1993,Texas,TX,adm_total,26760,3156
1993,Texas,TX,adm_new_commit,13807,1717
1993,Texas,TX,adm_viol_new,12261,1194
1993,Texas,TX,adm_viol_tech,0,0
1993,Texas,TX,adm_oth,692,245
1994,Texas,TX,adm_total,41542,3320
1994,Texas,TX,adm_new_commit,24668,1972
1994,Texas,TX,adm_viol_new,16861,1348
1994,Texas,TX,adm_viol_tech,0,0
1994,Texas,TX,adm_oth,13,0
1995,Texas,TX,adm_total,50272,5160
1995,Texas,TX,adm_new_commit,33044,3800
1995,Texas,TX,adm_viol_new,14813,1214
1995,Texas,TX,adm_viol_tech,0,0
1995,Texas,TX,adm_oth,2415,146
1996,Texas,TX,adm_total,33197,5519
1996,Texas,TX,adm_new_commit,21099,3369
1996,Texas,TX,adm_viol_new,6968,598
1996,Texas,TX,adm_viol_tech,0,0
1996,Texas,TX,adm_oth,5130,1552
1997,Texas,TX,adm_total,38961,5456
1997,Texas,TX,adm_new_commit,22401,3007
1997,Texas,TX,adm_viol_new,9230,859
1997,Texas,TX,adm_viol_tech,0,0
1997,Texas,TX,adm_oth,7330,1590
1998,Texas,TX,adm_total,51054,8286
1998,Texas,TX,adm_new_commit,30156,4720
1998,Texas,TX,adm_viol_new,11802,1306
1998,Texas,TX,adm_viol_tech,8554,2122
1998,Texas,TX,adm_oth,542,138
1999,Texas,TX,adm_total,49802,6574
1999,Texas,TX,adm_new_commit,26477,3643
1999,Texas,TX,adm_viol_new,7454,625
1999,Texas,TX,adm_viol_tech,3459,285
1999,Texas,TX,adm_oth,12407,2021
2000,Texas,TX,adm_total,74513,9845
2000,Texas,TX,adm_new_commit,28272,3974
2000,Texas,TX,adm_viol_new,2623,226
2000,Texas,TX,adm_viol_tech,7683,692
2000,Texas,TX,adm_oth,35933,4953
2001,Texas,TX,adm_total,54826,6450
2001,Texas,TX,adm_new_commit,38143,5167
2001,Texas,TX,adm_viol_new,4542,316
2001,Texas,TX,adm_viol_tech,12141,967
2001,Texas,TX,adm_oth,0,0
2002,Texas,TX,adm_total,56129,7317
2002,Texas,TX,adm_new_commit,39903,5852
2002,Texas,TX,adm_viol_new,5145,305
2002,Texas,TX,adm_viol_tech,11081,1160
2002,Texas,TX,adm_oth,0,0
2003,Texas,TX,adm_total,61905,8020
2003,Texas,TX,adm_new_commit,31560,4406
2003,Texas,TX,adm_viol_new,6688,509
2003,Texas,TX,adm_viol_tech,3109,263
2003,Texas,TX,adm_oth,20544,2842
2004,Texas,TX,adm_total,58947,7940
2004,Texas,TX,adm_new_commit,38364,5897
2004,Texas,TX,adm_viol_new,7980,678
2004,Texas,TX,adm_viol_tech,12397,1340
2004,Texas,TX,adm_oth,202,25
2005,Texas,TX,adm_total,63740,8151
2005,Texas,TX,adm_new_commit,36686,5759
2005,Texas,TX,adm_viol_new,10183,865
2005,Texas,TX,adm_viol_tech,15848,1404
2005,Texas,TX,adm_oth,1021,123
2006,Texas,TX,adm_total,63837,8090
2006,Texas,TX,adm_new_commit,36891,5785
2006,Texas,TX,adm_viol_new,10023,803
2006,Texas,TX,adm_viol_tech,15253,1378
2006,Texas,TX,adm_oth,1670,124
2007,Texas,TX,adm_total,64466,8065
2007,Texas,TX,adm_new_commit,38746,5895
2007,Texas,TX,adm_viol_new,9701,775
2007,Texas,TX,adm_viol_tech,14500,1223
2007,Texas,TX,adm_oth,1513,172
2008,Texas,TX,adm_total,65331,8163
2008,Texas,TX,adm_new_commit,40062,6223
2008,Texas,TX,adm_viol_new,8787,638
2008,Texas,TX,adm_viol_tech,14852,1173
2008,Texas,TX,adm_oth,1626,129
2009,Texas,TX,adm_total,63698,7794
2009,Texas,TX,adm_new_commit,40600,5840
2009,Texas,TX,adm_viol_new,8861,684
2009,Texas,TX,adm_viol_tech,13286,1045
2009,Texas,TX,adm_oth,948,225
2010,Texas,TX,adm_total,65733,8233
2010,Texas,TX,adm_new_commit,42058,6412
2010,Texas,TX,adm_viol_new,8318,620
2010,Texas,TX,adm_viol_tech,13935,1069
2010,Texas,TX,adm_oth,1421,132
2011,Texas,TX,adm_total,65305,8142
2011,Texas,TX,adm_new_commit,43154,6482
2011,Texas,TX,adm_viol_new,8186,554
2011,Texas,TX,adm_viol_tech,13603,1079
2011,Texas,TX,adm_oth,359,27
2012,Texas,TX,adm_total,66421,8957
2012,Texas,TX,adm_new_commit,42976,7095
2012,Texas,TX,adm_viol_new,7284,509
2012,Texas,TX,adm_viol_tech,15303,1235
2012,Texas,TX,adm_oth,858,118
2013,Texas,TX,adm_total,67110,9378
2013,Texas,TX,adm_new_commit,42459,7366
2013,Texas,TX,adm_viol_new,6777,454
2013,Texas,TX,adm_viol_tech,15632,1325
2013,Texas,TX,adm_oth,2242,233
2014,Texas,TX,adm_total,65869,9702
2014,Texas,TX,adm_new_commit,42459,7366
2014,Texas,TX,adm_viol_new,6777,454
2014,Texas,TX,adm_viol_tech,15888,1363
2014,Texas,TX,adm_oth,745,519
2015,Texas,TX,adm_total,64967,9884
2015,Texas,TX,adm_new_commit,41838,7794
2015,Texas,TX,adm_viol_new,6516,460
2015,Texas,TX,adm_viol_tech,15692,1499
2015,Texas,TX,adm_oth,921,131
2016,Texas,TX,adm_total,66949,10436
2016,Texas,TX,adm_new_commit,39626,7581
2016,Texas,TX,adm_viol_new,6553,432
2016,Texas,TX,adm_viol_tech,17741,1812
2016,Texas,TX,adm_oth,3029,611
2017,Texas,TX,adm_total,66504,10374
2017,Texas,TX,adm_new_commit,39931,7766
2017,Texas,TX,adm_viol_new,7315,570
2017,Texas,TX,adm_viol_tech,17672,1917
2017,Texas,TX,adm_oth,1585,121
2018,Texas,TX,adm_total,67773,10968
2018,Texas,TX,adm_new_commit,40829,7866
2018,Texas,TX,adm_viol_new,6630,616
2018,Texas,TX,adm_viol_tech,17265,2129
2018,Texas,TX,adm_oth,3049,357
2019,Texas,TX,adm_total,64271,10122
2019,Texas,TX,adm_new_commit,40575,7581
2019,Texas,TX,adm_viol_new,5260,494
2019,Texas,TX,adm_viol_tech,17006,1869
2019,Texas,TX,adm_oth,1430,178
2020,Texas,TX,adm_total,40257,6335
2020,Texas,TX,adm_new_commit,23197,4490
2020,Texas,TX,adm_viol_new,3641,336
2020,Texas,TX,adm_viol_tech,12814,1433
2020,Texas,TX,adm_oth,605,76
2021,Texas,TX,adm_total,48565,7086
2021,Texas,TX,adm_new_commit,30312,5403
2021,Texas,TX,adm_viol_new,4885,406
2021,Texas,TX,adm_viol_tech,12687,1205
2021,Texas,TX,adm_oth,681,72
2022,Texas,TX,adm_total,55605,8367
2022,Texas,TX,adm_new_commit,37849,6504
2022,Texas,TX,adm_viol_new,2890,217
2022,Texas,TX,adm_viol_tech,14093,1445
2022,Texas,TX,adm_oth,772,201
1978,Utah,UT,adm_total,421,27
1978,Utah,UT,adm_new_commit,269,17
1978,Utah,UT,adm_viol_new,34,1
1978,Utah,UT,adm_viol_tech,61,4
1978,Utah,UT,adm_oth,38,5
1979,Utah,UT,adm_total,469,23
1979,Utah,UT,adm_new_commit,327,14
1979,Utah,UT,adm_viol_new,19,0
1979,Utah,UT,adm_viol_tech,67,0
1979,Utah,UT,adm_oth,56,9
1980,Utah,UT,adm_total,547,22
1980,Utah,UT,adm_new_commit,346,15
1980,Utah,UT,adm_viol_new,26,1
1980,Utah,UT,adm_viol_tech,85,2
1980,Utah,UT,adm_oth,90,4
1981,Utah,UT,adm_total,759,33
1981,Utah,UT,adm_new_commit,493,25
1981,Utah,UT,adm_viol_new,66,3
1981,Utah,UT,adm_viol_tech,91,0
1981,Utah,UT,adm_oth,109,5
1982,Utah,UT,adm_total,760,41
1982,Utah,UT,adm_new_commit,456,24
1982,Utah,UT,adm_viol_new,101,5
1982,Utah,UT,adm_viol_tech,88,3
1982,Utah,UT,adm_oth,115,9
1983,Utah,UT,adm_total,820,47
1983,Utah,UT,adm_new_commit,452,31
1983,Utah,UT,adm_viol_new,146,2
1983,Utah,UT,adm_viol_tech,101,5
1983,Utah,UT,adm_oth,121,9
1984,Utah,UT,adm_total,989,68
1984,Utah,UT,adm_new_commit,681,48
1984,Utah,UT,adm_viol_new,58,7
1984,Utah,UT,adm_viol_tech,193,8
1984,Utah,UT,adm_oth,57,5
1985,Utah,UT,adm_total,933,62
1985,Utah,UT,adm_new_commit,493,32
1985,Utah,UT,adm_viol_new,153,10
1985,Utah,UT,adm_viol_tech,197,14
1985,Utah,UT,adm_oth,90,6
1986,Utah,UT,adm_total,946,72
1986,Utah,UT,adm_new_commit,596,36
1986,Utah,UT,adm_viol_new,128,7
1986,Utah,UT,adm_viol_tech,151,22
1986,Utah,UT,adm_oth,71,7
1987,Utah,UT,adm_total,875,50
1987,Utah,UT,adm_new_commit,495,28
1987,Utah,UT,adm_viol_new,110,4
1987,Utah,UT,adm_viol_tech,229,18
1987,Utah,UT,adm_oth,41,0
1988,Utah,UT,adm_total,1005,88
1988,Utah,UT,adm_new_commit,523,55
1988,Utah,UT,adm_viol_new,113,3
1988,Utah,UT,adm_viol_tech,337,29
1988,Utah,UT,adm_oth,32,1
1989,Utah,UT,adm_total,1292,100
1989,Utah,UT,adm_new_commit,689,55
1989,Utah,UT,adm_viol_new,130,5
1989,Utah,UT,adm_viol_tech,427,34
1989,Utah,UT,adm_oth,46,6
1990,Utah,UT,adm_total,1363,124
1990,Utah,UT,adm_new_commit,632,68
1990,Utah,UT,adm_viol_new,96,12
1990,Utah,UT,adm_viol_tech,592,40
1990,Utah,UT,adm_oth,43,4
1991,Utah,UT,adm_total,1493,130
1991,Utah,UT,adm_new_commit,671,49
1991,Utah,UT,adm_viol_new,115,11
1991,Utah,UT,adm_viol_tech,681,68
1991,Utah,UT,adm_oth,26,2
1992,Utah,UT,adm_total,1546,124
1992,Utah,UT,adm_new_commit,690,55
1992,Utah,UT,adm_viol_new,133,11
1992,Utah,UT,adm_viol_tech,712,58
1992,Utah,UT,adm_oth,11,0
1993,Utah,UT,adm_total,1801,123
1993,Utah,UT,adm_new_commit,842,65
1993,Utah,UT,adm_viol_new,167,11
1993,Utah,UT,adm_viol_tech,783,47
1993,Utah,UT,adm_oth,9,0
1994,Utah,UT,adm_total,1847,148
1994,Utah,UT,adm_new_commit,813,72
1994,Utah,UT,adm_viol_new,213,15
1994,Utah,UT,adm_viol_tech,805,60
1994,Utah,UT,adm_oth,16,1
1995,Utah,UT,adm_total,2208,193
1995,Utah,UT,adm_new_commit,1166,96
1995,Utah,UT,adm_viol_new,189,14
1995,Utah,UT,adm_viol_tech,844,83
1995,Utah,UT,adm_oth,9,0
1996,Utah,UT,adm_total,2323,264
1996,Utah,UT,adm_new_commit,1191,162
1996,Utah,UT,adm_viol_new,219,24
1996,Utah,UT,adm_viol_tech,903,78
1996,Utah,UT,adm_oth,10,0
1997,Utah,UT,adm_total,2573,262
1997,Utah,UT,adm_new_commit,1240,145
1997,Utah,UT,adm_viol_new,371,27
1997,Utah,UT,adm_viol_tech,956,90
1997,Utah,UT,adm_oth,6,0
1998,Utah,UT,adm_total,2734,342
1998,Utah,UT,adm_new_commit,1218,160
1998,Utah,UT,adm_viol_new,451,45
1998,Utah,UT,adm_viol_tech,1050,137
1998,Utah,UT,adm_oth,15,0
1999,Utah,UT,adm_total,2686,354
1999,Utah,UT,adm_new_commit,1170,184
1999,Utah,UT,adm_viol_new,346,38
1999,Utah,UT,adm_viol_tech,1163,132
1999,Utah,UT,adm_oth,7,0
2000,Utah,UT,adm_total,2890,385
2000,Utah,UT,adm_new_commit,1366,171
2000,Utah,UT,adm_viol_new,440,64
2000,Utah,UT,adm_viol_tech,1077,150
2000,Utah,UT,adm_oth,6,0
2001,Utah,UT,adm_total,2542,322
2001,Utah,UT,adm_new_commit,1209,165
2001,Utah,UT,adm_viol_new,345,41
2001,Utah,UT,adm_viol_tech,988,116
2001,Utah,UT,adm_oth,0,0
2002,Utah,UT,adm_total,2703,364
2002,Utah,UT,adm_new_commit,1358,203
2002,Utah,UT,adm_viol_new,458,67
2002,Utah,UT,adm_viol_tech,883,94
2002,Utah,UT,adm_oth,2,0
2003,Utah,UT,adm_total,2855,448
2003,Utah,UT,adm_new_commit,1510,263
2003,Utah,UT,adm_viol_new,440,61
2003,Utah,UT,adm_viol_tech,903,124
2003,Utah,UT,adm_oth,0,0
2004,Utah,UT,adm_total,2781,495
2004,Utah,UT,adm_new_commit,1552,288
2004,Utah,UT,adm_viol_new,407,70
2004,Utah,UT,adm_viol_tech,820,136
2004,Utah,UT,adm_oth,1,1
2005,Utah,UT,adm_total,3043,560
2005,Utah,UT,adm_new_commit,1623,320
2005,Utah,UT,adm_viol_new,396,69
2005,Utah,UT,adm_viol_tech,1021,170
2005,Utah,UT,adm_oth,3,1
2006,Utah,UT,adm_total,2953,581
2006,Utah,UT,adm_new_commit,1551,331
2006,Utah,UT,adm_viol_new,362,67
2006,Utah,UT,adm_viol_tech,1037,183
2006,Utah,UT,adm_oth,3,0
2007,Utah,UT,adm_total,2918,550
2007,Utah,UT,adm_new_commit,1523,299
2007,Utah,UT,adm_viol_new,270,54
2007,Utah,UT,adm_viol_tech,1123,197
2007,Utah,UT,adm_oth,2,0
2008,Utah,UT,adm_total,2845,556
2008,Utah,UT,adm_new_commit,1484,293
2008,Utah,UT,adm_viol_new,220,39
2008,Utah,UT,adm_viol_tech,1134,224
2008,Utah,UT,adm_oth,7,0
2009,Utah,UT,adm_total,3034,556
2009,Utah,UT,adm_new_commit,1659,292
2009,Utah,UT,adm_viol_new,272,60
2009,Utah,UT,adm_viol_tech,1096,204
2009,Utah,UT,adm_oth,7,0
2010,Utah,UT,adm_total,2830,554
2010,Utah,UT,adm_new_commit,1729,336
2010,Utah,UT,adm_viol_new,225,53
2010,Utah,UT,adm_viol_tech,870,164
2010,Utah,UT,adm_oth,6,0
2011,Utah,UT,adm_total,2731,528
2011,Utah,UT,adm_new_commit,1720,315
2011,Utah,UT,adm_viol_new,228,43
2011,Utah,UT,adm_viol_tech,782,170
2011,Utah,UT,adm_oth,1,0
2012,Utah,UT,adm_total,2607,539
2012,Utah,UT,adm_new_commit,1593,352
2012,Utah,UT,adm_viol_new,170,24
2012,Utah,UT,adm_viol_tech,840,163
2012,Utah,UT,adm_oth,4,0
2013,Utah,UT,adm_total,2562,537
2013,Utah,UT,adm_new_commit,1607,356
2013,Utah,UT,adm_viol_new,166,23
2013,Utah,UT,adm_viol_tech,784,158
2013,Utah,UT,adm_oth,5,0
2014,Utah,UT,adm_total,2416,515
2014,Utah,UT,adm_new_commit,1328,268
2014,Utah,UT,adm_viol_new,213,27
2014,Utah,UT,adm_viol_tech,867,219
2014,Utah,UT,adm_oth,8,1
2015,Utah,UT,adm_total,2400,409
2015,Utah,UT,adm_new_commit,1220,199
2015,Utah,UT,adm_viol_new,192,36
2015,Utah,UT,adm_viol_tech,982,174
2015,Utah,UT,adm_oth,6,0
2016,Utah,UT,adm_total,2869,430
2016,Utah,UT,adm_new_commit,1278,205
2016,Utah,UT,adm_viol_new,239,41
2016,Utah,UT,adm_viol_tech,1346,184
2016,Utah,UT,adm_oth,6,0
2017,Utah,UT,adm_total,3454,593
2017,Utah,UT,adm_new_commit,1499,315
2017,Utah,UT,adm_viol_new,363,65
2017,Utah,UT,adm_viol_tech,1592,213
2017,Utah,UT,adm_oth,0,0
2018,Utah,UT,adm_total,3131,602
2018,Utah,UT,adm_new_commit,1426,351
2018,Utah,UT,adm_viol_new,449,69
2018,Utah,UT,adm_viol_tech,1256,182
2018,Utah,UT,adm_oth,0,0
2019,Utah,UT,adm_total,3424,617
2019,Utah,UT,adm_new_commit,1417,320
2019,Utah,UT,adm_viol_new,397,77
2019,Utah,UT,adm_viol_tech,1610,220
2019,Utah,UT,adm_oth,0,0
2020,Utah,UT,adm_total,2564,366
2020,Utah,UT,adm_new_commit,855,145
2020,Utah,UT,adm_viol_new,305,44
2020,Utah,UT,adm_viol_tech,1404,177
2020,Utah,UT,adm_oth,0,0
2021,Utah,UT,adm_total,3092,521
2021,Utah,UT,adm_new_commit,979,196
2021,Utah,UT,adm_viol_new,358,67
2021,Utah,UT,adm_viol_tech,1755,258
2021,Utah,UT,adm_oth,0,0
2022,Utah,UT,adm_total,3133,468
2022,Utah,UT,adm_new_commit,1190,178
2022,Utah,UT,adm_viol_new,254,36
2022,Utah,UT,adm_viol_tech,1689,254
2022,Utah,UT,adm_oth,0,0
1978,Vermont,VT,adm_total,293,6
1978,Vermont,VT,adm_new_commit,171,6
1978,Vermont,VT,adm_viol_new,71,0
1978,Vermont,VT,adm_viol_tech,15,0
1978,Vermont,VT,adm_oth,0,0
1979,Vermont,VT,adm_total,254,8
1979,Vermont,VT,adm_new_commit,173,7
1979,Vermont,VT,adm_viol_new,40,0
1979,Vermont,VT,adm_viol_tech,5,0
1979,Vermont,VT,adm_oth,36,1
1980,Vermont,VT,adm_total,409,3
1980,Vermont,VT,adm_new_commit,277,3
1980,Vermont,VT,adm_viol_new,65,0
1980,Vermont,VT,adm_viol_tech,9,0
1980,Vermont,VT,adm_oth,58,0
1981,Vermont,VT,adm_total,419,9
1981,Vermont,VT,adm_new_commit,280,3
1981,Vermont,VT,adm_viol_new,68,0
1981,Vermont,VT,adm_viol_tech,10,0
1981,Vermont,VT,adm_oth,61,6
1982,Vermont,VT,adm_total,331,10
1982,Vermont,VT,adm_new_commit,175,3
1982,Vermont,VT,adm_viol_new,72,6
1982,Vermont,VT,adm_viol_tech,37,1
1982,Vermont,VT,adm_oth,47,0
1983,Vermont,VT,adm_total,283,6
1983,Vermont,VT,adm_new_commit,151,2
1983,Vermont,VT,adm_viol_new,62,4
1983,Vermont,VT,adm_viol_tech,31,0
1983,Vermont,VT,adm_oth,39,0
1984,Vermont,VT,adm_total,338,12
1984,Vermont,VT,adm_new_commit,293,12
1984,Vermont,VT,adm_viol_new,10,0
1984,Vermont,VT,adm_viol_tech,23,0
