person_id,year,facility_id,facility_name,facility_gender_policy,gender,race,offense_type,security_level,admission_date,parole_date
P202200928,2022.0,12,FAC012,Male-only,Male,White,Violent,Medium,2022-07-01,2023-12-18
P202200929,2022.0,12,FAC012,,Male,Black,Drug,Medium,2022-04-17,2022-12-31
P202200930,2022.0,12,FAC012,Male-only,Male,Black,Property,Medium,2022-08-12,2024-01-12
P202200931,2022.0,12,FAC012,Male-only,Male,,PublicOrder,Minimum,,2023-05-31
P202200932,2022.0,12,FAC012,Male-only,Male,Hispanic,PublicOrder,Minimum,2022-08-04,2025-07-21
P202200933,2022.0,12,FAC012,Male-only,Male,White,Violent,Maximum,2022-02-22,2024-07-20
P202200934,2022.0,12,FAC012,Male-only,Male,White,Violent,Medium,,2023-11-26
P202200935,2022.0,12,FAC012,Male-only,Male,Black,Property,Medium,2022-02-12,2023-01-17
P202200936,2022.0,12,,Male-only,Male,Hispanic,PublicOrder,Minimum,2022-06-18,
P202200937,2022.0,12,FAC012,Male-only,Male,White,Violent,Maximum,2022-05-09,
P202200938,2022.0,12,FAC012,Male-only,,Hispanic,PublicOrder,Minimum,2022-09-12,
P202200939,2022.0,12,FAC012,Male-only,Male,White,,Maximum,2022-06-25,
P202200940,2022.0,12,FAC012,Male-only,Male,Black,Drug,Minimum,2022-09-28,2024-12-10
P202200941,2022.0,12,FAC012,Male-only,Male,White,Violent,Maximum,2022-07-12,
P202200942,2022.0,12,FAC012,Male-only,Male,White,,Medium,2022-10-03,
P202200943,,12,FAC012,Male-only,,White,Violent,Maximum,2022-05-05,
P202200944,2022.0,12,FAC012,Male-only,Male,,PublicOrder,Minimum,2022-02-28,
P202200945,2022.0,12,FAC012,Male-only,Male,Asian,Other,Minimum,2022-08-22,2025-03-11
P202200946,2022.0,12,FAC012,Male-only,Male,,,Medium,2022-05-02,2022-11-04
P202200947,2022.0,12,FAC012,Male-only,Male,Black,Property,Medium,2022-02-09,
P202200948,2022.0,12,,Male-only,Male,White,,Maximum,2022-10-08,2023-01-22
P202200949,2022.0,12,FAC012,Male-only,Male,Hispanic,,Minimum,2022-11-14,
P202200950,2022.0,12,FAC012,Male-only,Male,White,Violent,Maximum,2022-04-14,
P202200951,2022.0,12,FAC012,,Male,Black,Property,Medium,2022-08-06,2023-08-05
P202200952,2022.0,12,FAC012,Male-only,,Black,Drug,Minimum,2022-09-02,
P202200953,2022.0,12,,Male-only,Male,Black,Property,Medium,2022-10-19,
P202200954,,12,FAC012,Male-only,,Black,Drug,Minimum,2022-07-18,
P202200955,2022.0,12,FAC012,Male-only,Male,Black,Property,Medium,2022-09-17,2025-03-09
P202200956,2022.0,12,FAC012,,,Black,Drug,Minimum,2022-06-23,
P202200957,2022.0,12,FAC012,Male-only,Male,White,Violent,Maximum,2022-08-23,2024-11-09
P202200958,2022.0,12,FAC012,Male-only,,White,Violent,Medium,2022-03-02,2025-03-20
P202200959,2022.0,12,FAC012,Male-only,Male,Black,Drug,Minimum,2022-06-12,2025-03-28
P202200960,2022.0,12,FAC012,Male-only,Male,,Drug,Medium,,2023-04-17
P202200961,2022.0,13,FAC013,Male-only,Male,Black,Drug,Medium,2022-07-24,
P202200962,2022.0,13,,Male-only,Male,Hispanic,,Minimum,,
P202200963,2022.0,13,FAC013,Male-only,Male,White,,Maximum,2022-12-11,2023-03-05
P202200964,2022.0,13,FAC013,Male-only,Male,Hispanic,PublicOrder,Minimum,2022-10-08,
P202200965,2022.0,13,FAC013,Male-only,,White,Violent,Medium,2022-01-05,
P202200966,2022.0,13,FAC013,Male-only,Male,,PublicOrder,Minimum,2022-11-22,
P202200967,2022.0,13,FAC013,Male-only,Male,,Violent,Maximum,2022-01-27,2024-10-16
P202200968,2022.0,13,FAC013,Male-only,Male,,Property,Medium,2022-05-21,
P202200969,2022.0,13,FAC013,Male-only,Male,,Violent,,2022-08-27,
P202200970,2022.0,13,FAC013,Male-only,Male,White,Violent,Maximum,2022-08-02,
P202200971,,13,FAC013,,Male,White,Violent,Maximum,2022-01-09,2023-12-02
P202200972,2022.0,13,FAC013,Male-only,Male,Black,Drug,Medium,2022-11-25,2025-05-27
P202200973,2022.0,13,FAC013,Male-only,Male,Black,Property,Medium,2022-11-01,2024-07-25
P202200974,2022.0,13,FAC013,Male-only,,Hispanic,PublicOrder,Minimum,2022-07-03,2022-12-20
P202200975,2022.0,13,FAC013,Male-only,,Black,Property,,2022-03-25,2022-12-14
P202200976,2022.0,13,FAC013,Male-only,Male,Hispanic,,,,2022-10-20
P202200977,2022.0,13,FAC013,Male-only,,Black,Property,Medium,2022-08-15,2024-07-05
P202200978,2022.0,13,FAC013,Male-only,Male,White,Violent,Maximum,2022-10-21,
P202200979,2022.0,13,FAC013,Male-only,Male,White,Violent,Medium,2022-09-18,
P202200980,2022.0,13,FAC013,Male-only,Male,White,Violent,Medium,,2023-09-01
P202200981,2022.0,13,FAC013,Male-only,Male,White,Property,Medium,2022-09-26,
P202200982,2022.0,13,FAC013,Male-only,Male,,PublicOrder,Minimum,,2023-01-27
P202200983,2022.0,13,FAC013,Male-only,,,Property,Medium,2022-02-28,2024-08-19
P202200984,2022.0,13,FAC013,Male-only,Male,Black,Property,Medium,2022-01-19,2022-08-03
P202200985,2022.0,13,FAC013,Male-only,Male,Hispanic,PublicOrder,Minimum,2022-04-13,2024-09-08
P202200986,2022.0,13,FAC013,Male-only,Male,White,Violent,Medium,2022-09-27,2022-11-08
P202200987,2022.0,13,FAC013,Male-only,Male,Black,,Medium,2022-10-10,2025-02-16
P202200988,2022.0,13,,Male-only,Male,White,Violent,Maximum,2022-12-02,2023-04-04
P202200989,2022.0,13,FAC013,Male-only,Male,Black,,,2022-06-17,2025-03-17
P202200990,2022.0,13,FAC013,Male-only,,,Other,Minimum,2022-08-16,
P202200991,2022.0,13,FAC013,Male-only,Male,Black,Property,Medium,2022-10-18,2025-03-24
P202200992,,13,FAC013,Male-only,Male,,Violent,Maximum,2022-02-24,2022-10-26
P202200993,2022.0,13,FAC013,Male-only,Male,,Property,Medium,,
P202200994,2022.0,13,FAC013,Male-only,Male,White,Violent,,2022-02-03,2022-06-06
P202200995,2022.0,13,FAC013,Male-only,Male,,Drug,Minimum,2022-02-27,2023-08-10
P202200996,2022.0,13,FAC013,Male-only,Male,White,Property,Medium,2022-05-13,
P202200997,2022.0,13,FAC013,Male-only,Male,White,Violent,Maximum,2022-02-16,2025-03-03
P202200998,2022.0,13,FAC013,Male-only,Male,Black,Drug,Medium,2022-09-26,2025-04-30
P202200999,2022.0,13,FAC013,Male-only,Male,Black,Drug,,2022-12-13,2024-08-31
P202201000,2022.0,13,,Male-only,,White,Violent,,2022-01-05,2024-01-07
P202201001,2022.0,13,FAC013,Male-only,Male,Black,Property,Medium,2022-02-09,
P202201002,2022.0,13,,Male-only,,Black,Property,Medium,2022-10-11,2024-04-29
P202201003,,13,FAC013,Male-only,Male,Black,Property,Medium,2022-03-06,
P202201004,2022.0,13,FAC013,Male-only,Male,Asian,Other,Minimum,2022-04-17,2024-11-23
P202201005,2022.0,13,FAC013,,Male,Black,Drug,Minimum,2022-06-25,
P202201006,2022.0,13,FAC013,Male-only,Male,Black,,Minimum,2022-12-07,2025-03-29
P202201007,2022.0,13,FAC013,,Male,White,Violent,Medium,2022-07-30,
P202201008,2022.0,13,FAC013,Male-only,Male,White,Property,Medium,2022-07-02,2025-06-15
P202201009,2022.0,13,FAC013,Male-only,Male,White,Violent,Maximum,2022-10-28,
P202201010,,13,FAC013,Male-only,Male,Black,Drug,Medium,2022-06-19,
P202201011,2022.0,13,FAC013,Male-only,Male,White,Property,Medium,2022-11-21,2023-07-31
P202201012,2022.0,13,FAC013,Male-only,Male,Black,Property,Medium,2022-12-17,
P202201013,2022.0,13,FAC013,,Male,White,Violent,Maximum,2022-08-09,2024-05-26
P202201014,2022.0,13,FAC013,Male-only,Male,Black,Property,Medium,2022-03-05,
P202201015,2022.0,13,,Male-only,Male,Hispanic,Drug,Minimum,2022-11-26,2023-11-23
P202201016,2022.0,13,,Male-only,Male,White,Violent,,2022-02-02,2025-03-29
P202201017,2022.0,13,FAC013,Male-only,Male,White,Violent,Maximum,2022-07-29,
P202201018,2022.0,13,,Male-only,,White,Violent,Medium,2022-02-21,2024-09-16
P202201019,2022.0,13,,Male-only,,Black,Drug,Minimum,,2024-07-18
P202201020,2022.0,13,,,Male,Black,Property,Medium,2022-10-01,2025-07-17
P202201021,2022.0,13,FAC013,Male-only,Male,White,Violent,Medium,2022-06-23,2024-12-04
P202201022,2022.0,13,FAC013,Male-only,Male,Black,Drug,,2022-04-19,2022-07-20
P202201023,2022.0,13,FAC013,Male-only,,Hispanic,,Minimum,,2025-04-12
P202201024,2022.0,13,FAC013,Male-only,Male,Black,Drug,Minimum,2022-06-13,2025-02-10
P202201025,2022.0,13,FAC013,Male-only,Male,Hispanic,Drug,Minimum,2022-08-19,
P202201026,2022.0,13,FAC013,,Male,,PublicOrder,Minimum,,2025-01-02
P202201027,,13,FAC013,Male-only,Male,Hispanic,PublicOrder,Minimum,2022-11-01,
P202201028,2022.0,13,,Male-only,,Hispanic,PublicOrder,Minimum,2022-03-30,2025-01-03
P202201029,2022.0,13,FAC013,Male-only,Male,White,Violent,Medium,2022-07-23,
P202201030,2022.0,13,FAC013,Male-only,Male,,Violent,Maximum,2022-04-08,2022-05-15
P202201031,2022.0,13,FAC013,Male-only,Male,White,Violent,Maximum,2022-11-29,2025-05-04
P202201032,,13,FAC013,Male-only,Male,White,Violent,Medium,2022-11-03,
P202201033,2022.0,13,FAC013,Male-only,,White,Violent,Maximum,2022-01-28,2022-10-17
P202201034,2022.0,13,,Male-only,Male,Black,Drug,Minimum,2022-06-09,2022-12-14
P202201035,2022.0,13,FAC013,Male-only,Male,,Property,,2022-06-14,
P202201036,2022.0,13,FAC013,Male-only,Male,Asian,Other,Minimum,2022-08-12,2023-08-02
P202201037,2022.0,13,FAC013,Male-only,Male,White,Violent,,,
P202201038,2022.0,13,FAC013,Male-only,Male,Black,Property,,2022-06-28,
P202201039,2022.0,13,FAC013,Male-only,Male,Asian,Other,Minimum,2022-12-22,2025-05-28
P202201040,2022.0,13,FAC013,Male-only,,White,Violent,,2022-12-30,2025-05-04
P202201041,2022.0,13,FAC013,Male-only,Male,White,Violent,Maximum,2022-08-17,2025-05-31
P202201042,2022.0,13,FAC013,Male-only,Male,Hispanic,Other,Minimum,2022-10-09,
P202201043,2022.0,13,FAC013,Male-only,Male,Black,,Medium,2022-08-02,
P202201044,2022.0,13,,Male-only,Male,Black,Property,Medium,2022-01-02,
P202201045,2022.0,13,FAC013,Male-only,Male,Hispanic,PublicOrder,Minimum,2022-11-23,
P202201046,2022.0,13,FAC013,Male-only,Male,Black,Drug,Minimum,2022-08-27,
P202201047,2022.0,13,FAC013,Male-only,Male,Black,Drug,Minimum,2022-12-06,2023-11-06
P202201048,,13,FAC013,,Male,Black,,Minimum,2022-01-31,2023-05-18
P202201049,2022.0,13,FAC013,Male-only,Male,Black,Property,Medium,2022-02-15,
P202201050,,13,FAC013,Male-only,,White,Violent,Maximum,2022-12-06,
P202201051,2022.0,13,,Male-only,Male,White,,Maximum,2022-11-06,2024-06-30
P202201052,2022.0,13,FAC013,Male-only,Male,White,Violent,,2022-04-10,
P202201053,,13,FAC013,Male-only,Male,White,Violent,,2022-11-24,
P202201054,2022.0,13,FAC013,Male-only,Male,White,Violent,Maximum,2022-03-09,
P202201055,2022.0,13,FAC013,Male-only,Male,,Drug,Minimum,2022-05-12,2022-10-26
P202201056,2022.0,13,FAC013,,Male,Black,Property,Medium,2022-08-26,2024-12-30
P202201057,2022.0,13,FAC013,Male-only,Male,Black,Property,Medium,,2023-07-08
P202201058,2022.0,13,FAC013,Male-only,Male,Black,Property,,2022-06-08,2023-10-26
P202201059,2022.0,13,FAC013,,Male,White,Violent,Medium,2022-03-06,2022-09-26
P202201060,2022.0,13,FAC013,Male-only,Male,,Violent,,2022-04-18,2023-12-28
P202201061,2022.0,13,FAC013,Male-only,Male,White,Violent,Maximum,2022-11-17,
P202201062,2022.0,13,FAC013,Male-only,Male,White,Violent,Medium,2022-03-04,
P202201063,2022.0,13,,Male-only,Male,Black,Drug,Medium,2022-05-04,
P202201064,,13,FAC013,Male-only,Male,Black,Property,Medium,2022-07-19,2024-09-29
P202201065,2022.0,13,FAC013,,Male,Hispanic,,Minimum,2022-08-14,2024-12-30
P202201066,2022.0,13,FAC013,Male-only,Male,,,Minimum,2022-05-21,
P202201067,2022.0,13,FAC013,Male-only,Male,,PublicOrder,Minimum,2022-07-26,2024-04-10
P202201068,,13,FAC013,Male-only,Male,Black,Drug,Minimum,2022-03-10,
P202201069,2022.0,13,FAC013,Male-only,Male,White,Violent,Medium,,
P202201070,2022.0,13,FAC013,Male-only,Male,White,Violent,Maximum,2022-02-09,
P202201071,2022.0,13,FAC013,Male-only,Male,Hispanic,PublicOrder,Minimum,2022-01-08,
P202201072,,13,FAC013,Male-only,Male,,Violent,Maximum,2022-01-14,
P202201073,2022.0,13,FAC013,Male-only,Male,,Property,,2022-03-03,2023-01-11
P202201074,2022.0,13,FAC013,Male-only,Male,Black,Property,Medium,2022-06-03,2023-11-27
P202201075,2022.0,13,FAC013,Male-only,Male,Hispanic,PublicOrder,Minimum,2022-05-13,
P202201076,2022.0,13,FAC013,Male-only,Male,Hispanic,,Minimum,2022-05-03,2022-11-13
P202201077,2022.0,13,FAC013,Male-only,Male,Black,Drug,Minimum,2022-03-15,
P202201078,2022.0,13,FAC013,Male-only,Male,,PublicOrder,Minimum,2022-08-09,
P202201079,2022.0,13,FAC013,,Male,Hispanic,PublicOrder,Minimum,2022-12-02,2024-11-08
P202201080,2022.0,13,,Male-only,Male,White,,Maximum,2022-01-20,
P202201081,2022.0,13,FAC013,Male-only,Male,White,Violent,,2022-04-09,
P202201082,2022.0,13,,Male-only,Male,White,Violent,Maximum,2022-02-01,
P202201083,2022.0,13,FAC013,,Male,White,Violent,Maximum,,
P202201084,2022.0,13,FAC013,Male-only,Male,Other,Other,Minimum,2022-12-23,
P202201085,2022.0,13,FAC013,Male-only,Male,White,Violent,Maximum,2022-09-02,
P202201086,2022.0,13,FAC013,Male-only,Male,Black,Property,Medium,2022-10-29,
P202201087,2022.0,13,FAC013,Male-only,Male,Black,,Minimum,2022-10-10,2024-11-02
P202201088,2022.0,13,FAC013,Male-only,Male,,,Minimum,2022-02-02,2024-06-04
P202201089,2022.0,13,FAC013,Male-only,Male,Hispanic,PublicOrder,Minimum,2022-09-17,2024-03-14
P202201090,2022.0,13,FAC013,Male-only,Male,Hispanic,PublicOrder,,2022-11-28,2024-09-27
P202201091,2022.0,14,,Male-only,Male,,PublicOrder,,2022-01-18,
P202201092,2022.0,14,FAC014,Male-only,,,Violent,Maximum,,2022-08-24
P202201093,2022.0,14,,Male-only,Male,Black,Property,Medium,2022-05-12,
P202201094,2022.0,14,FAC014,Male-only,Male,Black,Drug,Minimum,2022-08-01,
P202201095,2022.0,14,FAC014,Male-only,Male,Black,,Medium,2022-06-01,2023-04-21
P202201096,2022.0,14,FAC014,Male-only,Male,White,Violent,Maximum,2022-10-18,2025-06-25
P202201097,2022.0,14,FAC014,Male-only,Male,Black,Property,Medium,2022-11-12,
P202201098,2022.0,14,FAC014,Male-only,Male,,Property,Medium,2022-01-03,2024-11-01
P202201099,2022.0,14,,Male-only,Male,Other,Other,Minimum,2022-09-14,
P202201100,,14,FAC014,Male-only,Male,Hispanic,PublicOrder,Minimum,2022-09-21,2023-01-25
P202201101,2022.0,14,FAC014,Male-only,Male,White,Violent,Medium,2022-06-27,2024-12-10
P202201102,2022.0,14,FAC014,Male-only,Male,Hispanic,PublicOrder,Minimum,2022-10-08,2025-03-12
P202201103,2022.0,14,FAC014,Male-only,Male,White,Property,Medium,2022-01-18,2025-04-20
P202201104,2022.0,14,FAC014,Male-only,Male,,Violent,Maximum,2022-05-03,2022-07-08
P202201105,2022.0,14,FAC014,Male-only,Male,Black,Drug,Minimum,2022-04-27,2023-12-16
P202201106,2022.0,14,FAC014,,Male,Black,Drug,Minimum,2022-08-21,
P202201107,2022.0,14,FAC014,Male-only,Male,Hispanic,PublicOrder,Minimum,2022-03-28,
P202201108,2022.0,14,,Male-only,Male,White,Violent,Maximum,2022-12-12,
P202201109,2022.0,14,FAC014,Male-only,Male,White,Violent,Medium,2022-11-06,2024-08-28
P202201110,2022.0,14,,Male-only,Male,,Violent,Maximum,2022-08-06,2025-03-11
P202201111,2022.0,14,FAC014,Male-only,Male,White,Violent,Maximum,2022-02-22,2025-01-11
P202201112,2022.0,14,FAC014,Male-only,,Black,Property,Medium,,2023-12-01
P202201113,,14,FAC014,Male-only,,Black,Drug,Medium,2022-10-07,2023-06-17
P202201114,2022.0,14,FAC014,Male-only,Male,Black,Property,Medium,2022-08-25,
P202201115,2022.0,14,FAC014,Male-only,Male,White,Violent,Maximum,,
P202201116,2022.0,14,,Male-only,Male,Black,,Medium,2022-03-30,
P202201117,2022.0,14,,Male-only,Male,Hispanic,PublicOrder,Minimum,2022-06-24,2023-03-15
P202201118,2022.0,14,FAC014,,Male,Hispanic,Drug,,2022-11-15,2024-05-23
P202201119,,14,FAC014,,Male,Black,Drug,Minimum,2022-07-29,2024-12-18
P202201120,2022.0,14,FAC014,Male-only,Male,Black,Drug,Minimum,2022-05-10,
P202201121,2022.0,14,FAC014,Male-only,Male,Black,Drug,Medium,2022-06-01,2022-09-07
P202201122,2022.0,14,FAC014,Male-only,Male,Hispanic,PublicOrder,Minimum,2022-06-10,
P202201123,2022.0,14,FAC014,Male-only,,,Drug,Minimum,2022-08-27,2023-05-02
P202201124,2022.0,14,FAC014,Male-only,Male,Black,Drug,Minimum,2022-06-03,2024-09-01
P202201125,,14,FAC014,Male-only,Male,Black,Drug,Medium,2022-11-22,
P202201126,,14,FAC014,Male-only,Male,Black,Drug,Medium,2022-09-21,2025-01-10
P202201127,2022.0,14,FAC014,Male-only,Male,White,Violent,Medium,2022-03-17,2025-04-29
P202201128,2022.0,14,FAC014,Male-only,Male,White,,Maximum,2022-06-20,2023-12-26
P202201129,2022.0,14,,Male-only,,Black,Drug,Minimum,2022-10-12,
P202201130,2022.0,14,FAC014,Male-only,,White,Violent,Maximum,2022-03-20,
P202201131,2022.0,14,FAC014,Male-only,Male,Black,Property,,2022-01-30,
P202201132,2022.0,14,FAC014,Male-only,Male,Hispanic,Other,,2022-03-12,
P202201133,2022.0,14,FAC014,Male-only,Male,Black,Property,Medium,2022-03-04,
P202201134,2022.0,14,FAC014,Male-only,Male,White,Violent,Maximum,2022-07-24,2024-10-02
P202201135,2022.0,14,FAC014,,Male,Black,Drug,Minimum,2022-09-29,
P202201136,2022.0,14,FAC014,Male-only,,White,,Maximum,2022-06-15,
P202201137,2022.0,14,FAC014,Male-only,,Hispanic,PublicOrder,,2022-11-28,
P202201138,2022.0,14,FAC014,Male-only,Male,Asian,Other,,2022-10-11,2023-08-08
P202201139,2022.0,14,FAC014,Male-only,Male,White,Violent,Maximum,2022-06-03,2023-05-28
P202201140,2022.0,14,FAC014,Male-only,Male,Black,,Medium,2022-02-03,2023-06-27
P202201141,,14,FAC014,Male-only,Male,White,Violent,Maximum,2022-07-10,2024-09-04
P202201142,2022.0,14,FAC014,Male-only,Male,,Violent,Medium,2022-12-22,
P202201143,,14,FAC014,Male-only,Male,,,Medium,2022-05-03,2024-06-01
P202201144,2022.0,14,FAC014,,Male,Black,Property,Medium,2022-02-21,
P202201145,2022.0,14,FAC014,Male-only,,Black,Property,Medium,2022-01-17,2022-08-16
P202201146,,14,,Male-only,Male,,Drug,Minimum,2022-07-02,
P202201147,2022.0,14,FAC014,Male-only,Male,White,Violent,Maximum,2022-05-01,
P202201148,,14,,Male-only,Male,White,Violent,Maximum,2022-12-30,
P202201149,2022.0,14,FAC014,Male-only,Male,Black,Property,Medium,2022-09-18,
P202201150,2022.0,14,FAC014,,Male,,Violent,Medium,2022-10-23,2024-09-28
P202201151,2022.0,14,FAC014,Male-only,,Black,Property,Medium,2022-09-11,
P202201152,2022.0,14,FAC014,Male-only,Male,,Violent,Medium,2022-07-15,2024-04-07
P202201153,2022.0,14,FAC014,Male-only,Male,,,Minimum,2022-08-18,
P202201154,2022.0,14,FAC014,Male-only,Male,White,Violent,Maximum,2022-05-28,
P202201155,2022.0,14,FAC014,Male-only,Male,White,Violent,Medium,2022-04-05,2022-08-22
P202201156,2022.0,14,FAC014,Male-only,Male,White,Violent,,2022-07-21,
P202201157,2022.0,14,FAC014,Male-only,Male,White,Property,Medium,,2023-09-17
P202201158,,14,,Male-only,Male,White,Violent,Medium,2022-04-11,2024-09-25
P202201159,2022.0,14,FAC014,Male-only,Male,Black,,Medium,2022-02-09,2023-07-03
P202201160,2022.0,14,FAC014,Male-only,Male,Black,Property,Medium,2022-05-08,2022-08-02
P202201161,2022.0,14,FAC014,Male-only,Male,White,Property,Medium,2022-02-25,
P202201162,2022.0,14,FAC014,Male-only,Male,Hispanic,PublicOrder,Minimum,2022-07-24,
P202201163,2022.0,14,FAC014,Male-only,Male,,PublicOrder,Minimum,2022-10-29,2025-02-08
P202201164,2022.0,14,FAC014,Male-only,Male,Black,Drug,Minimum,2022-02-16,2025-07-08
P202201165,2022.0,14,FAC014,Male-only,Male,White,Violent,Maximum,,
P202201166,2022.0,14,FAC014,Male-only,Male,Black,Drug,Minimum,2022-01-22,2024-10-04
P202201167,2022.0,14,FAC014,Male-only,Male,,Violent,Maximum,2022-02-20,2024-08-28
P202201168,2022.0,14,FAC014,Male-only,Male,Black,Property,Medium,2022-07-28,
P202201169,2022.0,14,FAC014,Male-only,Male,Black,Drug,Minimum,2022-04-14,2023-07-23
P202201170,2022.0,14,,Male-only,Male,White,Property,Medium,,2023-08-28
P202201171,2022.0,14,FAC014,Male-only,Male,White,Property,,2022-05-21,2022-09-14
P202201172,2022.0,14,FAC014,Male-only,,Hispanic,PublicOrder,Minimum,2022-06-05,2023-09-13
P202201173,2022.0,14,FAC014,Male-only,Male,,Violent,,2022-08-04,
P202201174,2022.0,14,FAC014,Male-only,Male,White,Violent,Medium,2022-04-16,
P202201175,,14,FAC014,Male-only,Male,Hispanic,PublicOrder,Minimum,,2024-02-26
P202201176,2022.0,14,FAC014,Male-only,Male,Black,Property,Medium,2022-11-19,2023-03-15
P202201177,,14,FAC014,Male-only,Male,,Property,Medium,2022-05-10,2024-08-18
P202201178,2022.0,14,FAC014,,,White,Violent,Medium,2022-09-24,
P202201179,2022.0,14,FAC014,Male-only,Male,Black,,Medium,2022-02-08,
P202201180,2022.0,14,,Male-only,Male,Hispanic,PublicOrder,Minimum,2022-10-05,2024-02-04
P202201181,2022.0,14,FAC014,Male-only,Male,White,,Medium,2022-10-28,
P202201182,,14,FAC014,Male-only,,Hispanic,Other,Minimum,2022-07-15,
P202201183,2022.0,14,,Male-only,Male,White,Violent,Maximum,,2023-02-02
P202201184,2022.0,14,FAC014,Male-only,Male,Black,Property,Medium,2022-01-21,2025-06-08
P202201185,2022.0,14,FAC014,Male-only,Male,White,Property,Medium,2022-01-13,
P202201186,2022.0,14,FAC014,Male-only,Male,White,Violent,Medium,2022-11-09,
P202201187,2022.0,14,FAC014,Male-only,,White,Violent,,2022-10-23,2023-06-19
P202201188,2022.0,14,FAC014,Male-only,Male,White,Violent,Maximum,2022-06-14,2025-05-02
P202201189,2022.0,14,FAC014,,Male,Black,Drug,Minimum,,
P202201190,2022.0,14,FAC014,Male-only,,White,Violent,,2022-06-14,
P202201191,2022.0,14,FAC014,Male-only,Male,Black,Drug,Minimum,2022-07-15,
P202201192,2022.0,14,FAC014,Male-only,Male,Hispanic,Drug,Minimum,2022-04-21,
P202201193,2022.0,14,FAC014,Male-only,Male,White,,Medium,2022-03-22,
P202201194,2022.0,14,FAC014,Male-only,Male,Hispanic,PublicOrder,Minimum,2022-02-27,
P202201195,2022.0,14,FAC014,,Male,White,Violent,Maximum,2022-12-11,2025-04-21
P202201196,2022.0,14,FAC014,Male-only,Male,White,,Maximum,2022-06-10,
P202201197,2022.0,14,FAC014,Male-only,Male,Black,Drug,Medium,2022-02-14,
P202201198,2022.0,14,FAC014,Male-only,Male,Hispanic,PublicOrder,Minimum,2022-09-14,2025-02-20
P202201199,,14,FAC014,Male-only,Male,Black,Drug,Minimum,2022-05-05,
P202201200,2022.0,14,FAC014,Male-only,Male,Black,Property,Medium,2022-07-14,
P202201201,2022.0,14,FAC014,Male-only,Male,Asian,Other,Minimum,2022-03-04,
P202201202,2022.0,14,FAC014,Male-only,Male,Black,Property,Medium,2022-06-01,2025-05-13
P202201203,,14,FAC014,,Male,,Violent,Medium,,
P202201204,2022.0,14,FAC014,,Male,White,Violent,Maximum,2022-06-08,2022-09-12
P202201205,,14,FAC014,Male-only,Male,Hispanic,PublicOrder,Minimum,2022-08-01,2023-10-16
P202201206,,14,FAC014,Male-only,Male,White,Violent,,2022-04-01,
P202201207,2022.0,14,FAC014,Male-only,Male,Hispanic,Other,Minimum,2022-12-14,
P202201208,2022.0,14,FAC014,Male-only,Male,White,Property,Medium,2022-07-04,
P202201209,2022.0,14,FAC014,Male-only,Male,Black,Property,Medium,2022-05-06,
P202201210,2022.0,14,,Male-only,Male,White,Violent,Maximum,2022-07-11,2024-02-21
P202201211,2022.0,14,FAC014,,Male,Hispanic,PublicOrder,Minimum,2022-07-19,
P202201212,,14,FAC014,Male-only,Male,White,Violent,Maximum,2022-06-27,2022-09-27
P202201213,2022.0,14,FAC014,Male-only,Male,Black,Property,Medium,,2025-05-09
P202201214,2022.0,14,FAC014,Male-only,Male,White,Violent,Medium,,
P202201215,2022.0,14,FAC014,Male-only,Male,Black,Drug,Minimum,,2023-10-19
P202201216,2022.0,14,FAC014,Male-only,Male,White,Violent,,2022-03-30,
P202201217,2022.0,14,FAC014,Male-only,Male,White,Violent,,2022-10-12,2023-12-17
P202201218,2022.0,14,FAC014,Male-only,Male,Black,,Medium,2022-04-04,
P202201219,2022.0,14,FAC014,Male-only,Male,White,Violent,Maximum,2022-11-06,
P202201220,2022.0,14,FAC014,Male-only,,Black,Property,Medium,2022-03-26,2023-01-04
P202201221,2022.0,15,FAC015,,Male,White,Violent,Maximum,2022-04-11,2024-11-13
P202201222,2022.0,15,FAC015,Male-only,Male,Hispanic,PublicOrder,Minimum,2022-04-16,
P202201223,2022.0,15,FAC015,Male-only,,Black,,Medium,2022-08-11,
P202201224,2022.0,15,FAC015,Male-only,Male,White,Property,Medium,2022-01-12,
P202201225,2022.0,15,FAC015,Male-only,Male,White,Property,Medium,2022-04-13,
P202201226,2022.0,15,FAC015,Male-only,Male,Black,Drug,Minimum,2022-01-04,2022-12-11
P202201227,2022.0,15,FAC015,Male-only,,Hispanic,PublicOrder,Minimum,,2024-01-12
P202201228,2022.0,15,FAC015,Male-only,Male,White,Violent,Maximum,2022-01-12,
P202201229,2022.0,15,FAC015,Male-only,Male,Black,Property,Medium,2022-11-20,2024-03-13
P202201230,2022.0,15,FAC015,,Male,White,,Medium,2022-03-12,
P202201231,2022.0,15,FAC015,,Male,Black,Drug,Medium,,
P202201232,2022.0,15,FAC015,Male-only,Male,White,Violent,Medium,2022-05-19,2022-07-08
P202201233,2022.0,15,FAC015,Male-only,,Black,Property,Medium,2022-08-18,2023-02-16
P202201234,2022.0,15,,Male-only,,,PublicOrder,Minimum,2022-01-16,2024-07-27
P202201235,2022.0,15,FAC015,Male-only,Male,White,Violent,Medium,2022-02-01,2024-01-27
P202201236,,15,FAC015,Male-only,Male,Black,Drug,Minimum,2022-12-26,2023-05-21
P202201237,2022.0,15,FAC015,Male-only,Male,White,Violent,Medium,2022-12-12,
P202201238,2022.0,15,FAC015,Male-only,Male,,Property,Medium,2022-05-10,2024-10-05
