person_id,year,facility_id,facility_name,facility_gender_policy,gender,race,offense_type,security_level,admission_date,parole_date
P202100926,2021.0,12,,Male-only,Male,White,Violent,Maximum,2021-09-02,2024-06-11
P202100927,2021.0,12,FAC012,Male-only,Male,White,Violent,Maximum,2021-08-10,2023-11-08
P202100928,2021.0,12,FAC012,,Male,White,Violent,Medium,2021-06-25,
P202100929,2021.0,12,FAC012,Male-only,Male,Black,,,2021-02-02,2022-03-24
P202100930,2021.0,12,FAC012,Male-only,Male,Black,Property,Medium,2021-01-22,2024-05-06
P202100931,2021.0,12,FAC012,Male-only,,Hispanic,PublicOrder,Minimum,2021-09-25,
P202100932,2021.0,12,FAC012,Male-only,Male,Hispanic,PublicOrder,Minimum,2021-10-02,2022-05-21
P202100933,2021.0,12,FAC012,Male-only,Male,White,Violent,Maximum,2021-09-18,2023-01-02
P202100934,2021.0,12,,Male-only,Male,,Violent,Medium,2021-09-12,
P202100935,2021.0,12,FAC012,Male-only,Male,Black,,Medium,2021-10-02,2025-07-10
P202100936,2021.0,12,FAC012,,Male,Hispanic,,Minimum,2021-09-15,2023-03-13
P202100937,2021.0,12,FAC012,Male-only,Male,White,Violent,Maximum,2021-02-15,2023-06-05
P202100938,2021.0,12,FAC012,,Male,Hispanic,PublicOrder,Minimum,2021-06-29,2022-05-04
P202100939,2021.0,12,FAC012,Male-only,Male,White,Violent,Maximum,,2022-05-01
P202100940,,12,FAC012,Male-only,Male,Black,Drug,Minimum,2021-12-13,
P202100941,2021.0,12,FAC012,Male-only,Male,,Violent,Maximum,2021-08-04,2025-07-18
P202100942,2021.0,12,,Male-only,Male,White,,Medium,2021-03-25,2022-04-28
P202100943,2021.0,12,FAC012,Male-only,Male,White,Violent,Maximum,2021-04-24,
P202100944,2021.0,12,FAC012,Male-only,Male,Hispanic,PublicOrder,Minimum,2021-10-27,2021-12-29
P202100945,2021.0,12,FAC012,Male-only,Male,,Other,Minimum,2021-08-21,2023-08-12
P202100946,2021.0,12,FAC012,Male-only,Male,Black,,Medium,2021-10-22,2023-07-27
P202100947,2021.0,12,FAC012,Male-only,Male,Black,Property,Medium,2021-04-17,
P202100948,,12,FAC012,Male-only,,White,Violent,Maximum,2021-12-19,
P202100949,,12,FAC012,Male-only,Male,Hispanic,PublicOrder,Minimum,2021-02-27,
P202100950,2021.0,12,FAC012,Male-only,Male,White,Violent,Maximum,2021-11-02,
P202100951,,12,FAC012,Male-only,Male,Black,Property,Medium,2021-12-27,
P202100952,2021.0,12,FAC012,Male-only,Male,Black,Drug,Minimum,,
P202100953,2021.0,12,FAC012,Male-only,Male,,Property,Medium,2021-04-13,2022-03-28
P202100954,2021.0,12,,Male-only,Male,Black,Drug,Minimum,2021-02-08,2022-01-29
P202100955,2021.0,12,FAC012,Male-only,Male,Black,Property,Medium,2021-08-19,
P202100956,,12,FAC012,Male-only,Male,Black,Drug,Minimum,2021-08-21,
P202100957,2021.0,12,FAC012,Male-only,Male,White,Violent,,2021-08-15,2022-03-07
P202100958,2021.0,12,FAC012,Male-only,Male,White,Violent,Medium,2021-08-06,2024-01-16
P202100959,2021.0,12,FAC012,Male-only,,Black,Drug,Minimum,2021-12-01,2024-08-01
P202100960,2021.0,12,FAC012,,Male,Black,,Medium,,2025-02-18
P202100961,2021.0,13,FAC013,Male-only,Male,Black,Drug,Medium,2021-10-17,2022-10-16
P202100962,,13,FAC013,Male-only,Male,Hispanic,PublicOrder,,2021-12-19,
P202100963,2021.0,13,FAC013,Male-only,Male,White,Violent,Maximum,2021-09-03,2025-02-03
P202100964,2021.0,13,FAC013,Male-only,Male,,PublicOrder,,2021-11-10,2025-01-15
P202100965,2021.0,13,FAC013,Male-only,Male,White,Violent,Medium,2021-08-02,2025-01-26
P202100966,2021.0,13,FAC013,Male-only,Male,Hispanic,PublicOrder,Minimum,2021-05-14,
P202100967,2021.0,13,FAC013,,Male,White,,Maximum,2021-02-26,
P202100968,2021.0,13,FAC013,Male-only,Male,Black,Property,Medium,2021-09-25,2022-05-10
P202100969,2021.0,13,FAC013,Male-only,Male,White,Violent,Medium,2021-12-30,
P202100970,2021.0,13,FAC013,Male-only,Male,White,,Maximum,2021-04-14,
P202100971,2021.0,13,FAC013,Male-only,Male,White,Violent,Maximum,2021-01-14,2022-07-29
P202100972,2021.0,13,FAC013,Male-only,,,Drug,Medium,2021-11-05,2022-06-25
P202100973,2021.0,13,FAC013,Male-only,Male,Black,Property,Medium,2021-07-17,
P202100974,2021.0,13,FAC013,Male-only,Male,Hispanic,PublicOrder,Minimum,2021-07-18,2023-05-21
P202100975,2021.0,13,FAC013,Male-only,Male,Black,Property,Medium,2021-06-16,
P202100976,2021.0,13,,Male-only,Male,Hispanic,PublicOrder,Minimum,2021-01-10,2025-07-08
P202100977,2021.0,13,FAC013,Male-only,Male,,Property,Medium,2021-10-13,
P202100978,2021.0,13,FAC013,Male-only,Male,White,Violent,Maximum,2021-07-22,
P202100979,,13,FAC013,Male-only,Male,White,,Medium,2021-07-12,2021-11-24
P202100980,2021.0,13,FAC013,Male-only,,White,Violent,Medium,2021-05-09,2023-02-10
P202100981,2021.0,13,FAC013,Male-only,Male,White,Property,Medium,2021-12-17,
P202100982,2021.0,13,,Male-only,Male,,PublicOrder,,2021-11-05,2023-12-13
P202100983,,13,FAC013,Male-only,Male,White,Property,Medium,2021-02-24,2022-02-12
P202100984,2021.0,13,FAC013,Male-only,Male,Black,Property,Medium,2021-02-04,
P202100985,2021.0,13,FAC013,Male-only,,Hispanic,,Minimum,2021-07-13,
P202100986,2021.0,13,FAC013,Male-only,Male,White,Violent,Medium,2021-08-23,
P202100987,,13,FAC013,Male-only,Male,Black,Property,Medium,,2024-08-16
P202100988,2021.0,13,FAC013,Male-only,Male,White,Violent,Maximum,2021-07-07,2025-06-26
P202100989,2021.0,13,,Male-only,Male,Black,Property,Medium,2021-07-23,2021-12-02
P202100990,2021.0,13,FAC013,Male-only,Male,Other,Other,,2021-03-06,2025-05-02
P202100991,2021.0,13,FAC013,Male-only,Male,Black,Property,Medium,2021-07-01,2025-03-28
P202100992,2021.0,13,FAC013,Male-only,Male,White,Violent,Maximum,2021-06-16,
P202100993,2021.0,13,,Male-only,Male,Black,Property,Medium,2021-06-08,
P202100994,2021.0,13,FAC013,Male-only,Male,White,Violent,Maximum,,2023-04-29
P202100995,2021.0,13,,Male-only,Male,Black,Drug,Minimum,,
P202100996,2021.0,13,FAC013,Male-only,,White,Property,,2021-08-11,2022-04-06
P202100997,2021.0,13,FAC013,Male-only,Male,White,Violent,Maximum,2021-11-15,
P202100998,2021.0,13,FAC013,Male-only,Male,Black,Drug,Medium,2021-09-14,
P202100999,2021.0,13,FAC013,Male-only,Male,Black,Drug,Minimum,2021-11-17,
P202101000,2021.0,13,FAC013,Male-only,Male,White,Violent,Maximum,2021-11-15,2025-02-10
P202101001,2021.0,13,FAC013,Male-only,Male,Black,Property,Medium,2021-08-01,
P202101002,2021.0,13,FAC013,Male-only,Male,Black,Property,Medium,2021-03-03,2023-09-01
P202101003,2021.0,13,FAC013,Male-only,,Black,Property,Medium,,
P202101004,2021.0,13,FAC013,Male-only,Male,Asian,Other,Minimum,,2024-06-14
P202101005,2021.0,13,FAC013,Male-only,Male,Black,Drug,Minimum,2021-05-29,
P202101006,2021.0,13,FAC013,Male-only,,Black,Drug,Minimum,2021-12-29,
P202101007,2021.0,13,FAC013,Male-only,Male,,Violent,Medium,2021-10-21,
P202101008,2021.0,13,FAC013,Male-only,Male,,,Medium,,2023-05-11
P202101009,2021.0,13,FAC013,Male-only,Male,White,Violent,Maximum,,2025-07-07
P202101010,2021.0,13,FAC013,Male-only,Male,Black,Drug,Medium,2021-06-24,
P202101011,2021.0,13,FAC013,,Male,White,Property,,2021-09-06,2023-09-27
P202101012,2021.0,13,FAC013,Male-only,Male,Black,Property,Medium,2021-04-01,2023-03-19
P202101013,2021.0,13,FAC013,Male-only,Male,,Violent,Maximum,2021-04-01,2023-10-23
P202101014,2021.0,13,FAC013,Male-only,Male,Black,Property,Medium,2021-06-25,
P202101015,2021.0,13,FAC013,Male-only,Male,Hispanic,Drug,,2021-02-12,2024-04-02
P202101016,,13,FAC013,Male-only,Male,White,Violent,Medium,,
P202101017,,13,FAC013,Male-only,,White,Violent,Maximum,2021-06-22,2024-02-17
P202101018,2021.0,13,FAC013,Male-only,Male,White,Violent,Medium,2021-07-18,2022-10-15
P202101019,2021.0,13,FAC013,Male-only,Male,Black,,Minimum,2021-02-26,
P202101020,2021.0,13,FAC013,Male-only,Male,Black,Property,Medium,2021-06-26,2025-07-30
P202101021,2021.0,13,FAC013,Male-only,Male,White,Violent,Medium,2021-12-16,2025-06-22
P202101022,2021.0,13,FAC013,Male-only,Male,Black,Drug,Minimum,2021-06-21,2023-02-28
P202101023,2021.0,13,FAC013,,,Hispanic,PublicOrder,Minimum,2021-05-12,2024-06-12
P202101024,2021.0,13,FAC013,Male-only,Male,Black,Drug,Minimum,2021-06-14,2023-05-28
P202101025,2021.0,13,,,Male,Hispanic,,Minimum,2021-04-18,2023-08-18
P202101026,,13,FAC013,Male-only,Male,Hispanic,PublicOrder,Minimum,2021-09-03,
P202101027,2021.0,13,FAC013,Male-only,Male,Hispanic,PublicOrder,Minimum,2021-01-03,2024-07-05
P202101028,2021.0,13,FAC013,Male-only,Male,Hispanic,PublicOrder,Minimum,2021-05-12,2025-01-07
P202101029,2021.0,13,FAC013,Male-only,Male,,Violent,Medium,2021-10-18,
P202101030,2021.0,13,FAC013,Male-only,Male,White,Violent,Maximum,2021-12-30,2024-07-21
P202101031,2021.0,13,FAC013,Male-only,Male,White,Violent,Maximum,2021-01-29,2023-06-03
P202101032,2021.0,13,FAC013,,Male,White,Violent,Medium,2021-10-15,2023-07-31
P202101033,2021.0,13,FAC013,Male-only,Male,White,Violent,Maximum,2021-11-27,2024-02-07
P202101034,2021.0,13,FAC013,Male-only,Male,Black,Drug,Minimum,2021-05-23,
P202101035,2021.0,13,FAC013,Male-only,,Black,Property,Medium,2021-12-05,
P202101036,2021.0,13,FAC013,Male-only,Male,Asian,Other,,2021-06-08,2023-03-12
P202101037,2021.0,13,FAC013,Male-only,Male,White,Violent,Medium,2021-06-16,2024-11-18
P202101038,2021.0,13,FAC013,Male-only,Male,Black,,,,
P202101039,2021.0,13,FAC013,Male-only,Male,Asian,Other,Minimum,2021-09-16,
P202101040,2021.0,13,,Male-only,Male,White,Violent,Medium,2021-08-30,
P202101041,,13,FAC013,Male-only,Male,White,Violent,Maximum,2021-10-16,2023-06-20
P202101042,2021.0,13,FAC013,Male-only,,Hispanic,Other,,2021-02-28,
P202101043,2021.0,13,FAC013,Male-only,Male,,Property,Medium,2021-07-06,
P202101044,2021.0,13,FAC013,Male-only,Male,Black,Property,Medium,2021-02-13,
P202101045,2021.0,13,,Male-only,Male,Hispanic,PublicOrder,Minimum,2021-11-05,
P202101046,2021.0,13,FAC013,,Male,Black,Drug,,2021-06-19,2024-03-25
P202101047,2021.0,13,FAC013,Male-only,Male,Black,Drug,Minimum,2021-05-12,
P202101048,2021.0,13,FAC013,Male-only,Male,Black,Drug,Minimum,2021-10-08,2025-07-12
P202101049,2021.0,13,,Male-only,Male,Black,Property,Medium,2021-07-06,
P202101050,2021.0,13,FAC013,Male-only,Male,White,Violent,Maximum,2021-06-16,2023-07-06
P202101051,2021.0,13,FAC013,Male-only,Male,White,Violent,,2021-09-01,2025-05-19
P202101052,2021.0,13,FAC013,Male-only,Male,White,Violent,Medium,2021-09-07,
P202101053,2021.0,13,FAC013,Male-only,Male,White,Violent,Medium,2021-07-15,
P202101054,2021.0,13,FAC013,Male-only,,White,Violent,Maximum,2021-06-03,
P202101055,2021.0,13,FAC013,Male-only,Male,Black,Drug,Minimum,,2022-06-05
P202101056,2021.0,13,,Male-only,Male,,Property,Medium,2021-11-11,2023-11-02
P202101057,2021.0,13,FAC013,Male-only,Male,Black,Property,Medium,2021-06-04,2024-04-16
P202101058,,13,FAC013,Male-only,Male,Black,Property,Medium,2021-07-19,2022-04-12
P202101059,2021.0,13,FAC013,Male-only,Male,White,Violent,Medium,2021-07-12,
P202101060,2021.0,13,FAC013,Male-only,Male,White,Violent,Medium,2021-11-11,2024-03-21
P202101061,2021.0,13,FAC013,Male-only,Male,White,Violent,Maximum,2021-03-23,
P202101062,2021.0,13,FAC013,Male-only,Male,White,Violent,Medium,2021-03-01,
P202101063,2021.0,13,FAC013,Male-only,Male,,Drug,Medium,2021-08-16,2023-12-30
P202101064,,13,FAC013,Male-only,,Black,Property,Medium,2021-06-22,
P202101065,2021.0,13,FAC013,Male-only,Male,Hispanic,PublicOrder,Minimum,2021-06-06,
P202101066,2021.0,13,FAC013,Male-only,Male,,PublicOrder,Minimum,2021-02-20,
P202101067,2021.0,13,FAC013,Male-only,Male,Hispanic,PublicOrder,Minimum,2021-11-10,
P202101068,2021.0,13,FAC013,Male-only,Male,Black,Drug,Minimum,2021-05-28,2023-04-25
P202101069,2021.0,13,FAC013,Male-only,Male,White,Violent,Medium,2021-03-05,2022-08-11
P202101070,2021.0,13,FAC013,Male-only,Male,White,,Maximum,2021-08-26,2024-01-29
P202101071,2021.0,13,,Male-only,Male,Hispanic,PublicOrder,Minimum,2021-01-07,2022-06-03
P202101072,,13,FAC013,Male-only,Male,White,Violent,Maximum,2021-10-19,
P202101073,2021.0,13,FAC013,Male-only,Male,Black,Property,,2021-09-19,2024-01-10
P202101074,2021.0,13,FAC013,Male-only,Male,Black,Property,Medium,2021-07-03,
P202101075,2021.0,13,FAC013,Male-only,Male,Hispanic,PublicOrder,Minimum,,2025-02-13
P202101076,,13,FAC013,Male-only,,Hispanic,PublicOrder,Minimum,2021-02-25,2023-06-22
P202101077,2021.0,13,FAC013,,Male,Black,,Minimum,2021-05-31,2023-03-07
P202101078,2021.0,13,FAC013,Male-only,Male,Hispanic,PublicOrder,Minimum,2021-02-19,
P202101079,2021.0,13,FAC013,Male-only,Male,Hispanic,PublicOrder,Minimum,2021-06-15,
P202101080,2021.0,13,FAC013,Male-only,Male,White,Violent,Maximum,2021-11-06,2022-10-11
P202101081,2021.0,13,FAC013,Male-only,Male,White,Violent,Medium,2021-03-05,2021-12-29
P202101082,2021.0,13,FAC013,Male-only,Male,White,Violent,Maximum,2021-06-24,2023-12-25
P202101083,2021.0,13,FAC013,Male-only,,White,Violent,Maximum,2021-08-31,2023-11-26
P202101084,2021.0,13,FAC013,Male-only,Male,Other,,Minimum,2021-08-30,
P202101085,2021.0,13,FAC013,Male-only,Male,White,Violent,Maximum,2021-02-04,2022-09-10
P202101086,,13,FAC013,Male-only,Male,Black,Property,Medium,2021-03-17,
P202101087,,13,FAC013,Male-only,Male,Black,Drug,,2021-06-16,2022-05-26
P202101088,2021.0,13,FAC013,Male-only,Male,Black,Drug,,2021-09-01,
P202101089,2021.0,13,FAC013,Male-only,Male,Hispanic,PublicOrder,Minimum,2021-12-29,2024-11-24
P202101090,2021.0,13,FAC013,Male-only,Male,Hispanic,PublicOrder,Minimum,2021-07-25,2023-12-17
P202101091,2021.0,14,FAC014,Male-only,Male,Hispanic,PublicOrder,,2021-06-23,2021-12-30
P202101092,2021.0,14,FAC014,,Male,White,Violent,Maximum,,2024-07-21
P202101093,2021.0,14,FAC014,Male-only,Male,Black,Property,Medium,2021-01-07,2023-10-30
P202101094,2021.0,14,FAC014,,Male,Black,Drug,Minimum,2021-06-10,
P202101095,2021.0,14,FAC014,Male-only,Male,Black,Property,Medium,2021-12-02,2023-08-10
P202101096,2021.0,14,FAC014,Male-only,Male,White,Violent,Maximum,2021-10-11,
P202101097,2021.0,14,FAC014,Male-only,Male,,Property,Medium,2021-12-08,2024-05-16
P202101098,2021.0,14,FAC014,Male-only,,Black,Property,Medium,2021-12-24,
P202101099,2021.0,14,FAC014,Male-only,Male,Other,Other,Minimum,2021-12-13,2023-09-13
P202101100,2021.0,14,FAC014,Male-only,Male,Hispanic,PublicOrder,Minimum,2021-05-11,2025-04-20
P202101101,2021.0,14,FAC014,Male-only,Male,White,Violent,,,2024-11-14
P202101102,2021.0,14,FAC014,Male-only,,Hispanic,PublicOrder,Minimum,2021-07-10,
P202101103,2021.0,14,FAC014,Male-only,Male,White,Property,Medium,2021-12-26,2025-01-02
P202101104,2021.0,14,FAC014,,Male,White,Violent,Maximum,,2025-05-31
P202101105,2021.0,14,FAC014,Male-only,Male,Black,Drug,,2021-03-14,
P202101106,2021.0,14,FAC014,,Male,Black,Drug,,2021-06-27,2022-08-21
P202101107,2021.0,14,FAC014,Male-only,Male,Hispanic,PublicOrder,Minimum,2021-02-07,
P202101108,2021.0,14,FAC014,Male-only,,White,Violent,Maximum,,2025-05-18
P202101109,2021.0,14,FAC014,Male-only,Male,White,Violent,Medium,2021-06-10,
P202101110,2021.0,14,FAC014,Male-only,Male,White,,Maximum,2021-06-07,
P202101111,2021.0,14,,Male-only,Male,White,,Maximum,2021-03-09,2022-12-07
P202101112,2021.0,14,,Male-only,Male,Black,Property,Medium,2021-01-05,
P202101113,2021.0,14,FAC014,Male-only,Male,Black,,Medium,2021-08-27,
P202101114,2021.0,14,FAC014,,Male,,Property,,2021-06-04,2024-07-31
P202101115,,14,FAC014,,,White,Violent,Maximum,2021-12-26,
P202101116,2021.0,14,FAC014,Male-only,Male,Black,Property,Medium,,
P202101117,2021.0,14,FAC014,,Male,Hispanic,,Minimum,2021-02-22,2022-03-26
P202101118,2021.0,14,FAC014,Male-only,,Hispanic,Drug,Minimum,2021-09-01,2024-09-22
P202101119,2021.0,14,FAC014,Male-only,Male,Black,Drug,Minimum,2021-05-26,2023-08-15
P202101120,2021.0,14,FAC014,Male-only,Male,Black,Drug,Minimum,2021-04-09,2023-09-04
P202101121,2021.0,14,FAC014,Male-only,Male,,Drug,Medium,2021-06-13,2023-05-03
P202101122,2021.0,14,,Male-only,Male,,PublicOrder,Minimum,2021-12-05,
P202101123,2021.0,14,,Male-only,Male,,Drug,Minimum,2021-10-19,
P202101124,2021.0,14,FAC014,Male-only,Male,Black,Drug,Minimum,2021-02-05,2022-10-17
P202101125,2021.0,14,FAC014,Male-only,Male,Black,,Medium,2021-07-04,
P202101126,2021.0,14,FAC014,Male-only,Male,Black,,,2021-09-17,
P202101127,2021.0,14,FAC014,,Male,White,Violent,Medium,,
P202101128,2021.0,14,FAC014,Male-only,Male,,Violent,Maximum,2021-09-30,
P202101129,2021.0,14,FAC014,Male-only,,Black,Drug,Minimum,2021-08-05,2023-01-27
P202101130,2021.0,14,FAC014,Male-only,Male,White,Violent,Maximum,2021-03-03,
P202101131,2021.0,14,FAC014,Male-only,,Black,Property,Medium,2021-08-20,
P202101132,2021.0,14,FAC014,Male-only,Male,Hispanic,Other,Minimum,2021-08-30,2024-12-31
P202101133,2021.0,14,FAC014,Male-only,Male,Black,Property,Medium,2021-04-21,
P202101134,2021.0,14,FAC014,Male-only,Male,White,Violent,Maximum,2021-09-04,2021-12-03
P202101135,2021.0,14,FAC014,Male-only,Male,Black,Drug,Minimum,2021-04-26,2023-03-30
P202101136,2021.0,14,FAC014,Male-only,Male,White,Violent,Maximum,2021-02-21,2023-05-27
P202101137,2021.0,14,FAC014,Male-only,Male,Hispanic,PublicOrder,Minimum,2021-04-09,
P202101138,2021.0,14,FAC014,Male-only,,Asian,Other,Minimum,,2023-02-24
P202101139,2021.0,14,FAC014,Male-only,,White,Violent,Maximum,2021-03-10,
P202101140,,14,,Male-only,Male,Black,Property,Medium,,
P202101141,2021.0,14,FAC014,Male-only,Male,White,Violent,,2021-04-10,2022-05-09
P202101142,2021.0,14,FAC014,Male-only,,White,Violent,Medium,2021-11-15,2022-04-04
P202101143,2021.0,14,FAC014,Male-only,Male,Black,Property,Medium,2021-03-21,
P202101144,2021.0,14,,Male-only,Male,Black,Property,Medium,2021-10-15,
P202101145,2021.0,14,FAC014,Male-only,Male,Black,Property,Medium,2021-11-04,
P202101146,2021.0,14,FAC014,Male-only,Male,Black,,Minimum,2021-12-25,2024-12-04
P202101147,2021.0,14,FAC014,Male-only,Male,,Violent,Maximum,2021-11-01,2023-12-17
P202101148,2021.0,14,FAC014,Male-only,Male,White,Violent,Maximum,2021-12-22,
P202101149,,14,FAC014,Male-only,Male,Black,Property,Medium,2021-07-20,
P202101150,2021.0,14,FAC014,Male-only,Male,White,Violent,,2021-10-06,2023-07-25
P202101151,,14,FAC014,,Male,Black,Property,Medium,,
P202101152,2021.0,14,FAC014,Male-only,Male,White,Violent,Medium,,
P202101153,2021.0,14,FAC014,Male-only,Male,Asian,Other,,2021-07-19,2025-02-26
P202101154,2021.0,14,FAC014,Male-only,Male,,Violent,Maximum,2021-06-07,2022-12-19
P202101155,2021.0,14,FAC014,Male-only,Male,White,Violent,Medium,2021-05-18,
P202101156,2021.0,14,FAC014,Male-only,Male,White,Violent,Maximum,,
P202101157,2021.0,14,FAC014,Male-only,Male,,Property,Medium,2021-11-05,2025-08-05
P202101158,2021.0,14,FAC014,Male-only,Male,White,Violent,Medium,2021-02-01,2021-12-31
P202101159,,14,FAC014,Male-only,Male,,Property,Medium,,2023-09-30
P202101160,2021.0,14,FAC014,Male-only,Male,Black,Property,Medium,2021-04-11,
P202101161,2021.0,14,FAC014,Male-only,Male,White,Property,,2021-08-19,2024-03-24
P202101162,2021.0,14,FAC014,Male-only,Male,Hispanic,PublicOrder,Minimum,2021-07-30,2024-01-02
P202101163,2021.0,14,FAC014,Male-only,Male,Hispanic,PublicOrder,Minimum,2021-11-19,2022-04-20
P202101164,2021.0,14,FAC014,Male-only,Male,Black,,,,
P202101165,,14,FAC014,Male-only,Male,White,Violent,Maximum,2021-05-19,
P202101166,2021.0,14,FAC014,,Male,Black,Drug,Minimum,2021-11-24,
P202101167,2021.0,14,FAC014,Male-only,Male,White,Violent,Maximum,2021-07-24,
P202101168,2021.0,14,FAC014,Male-only,Male,Black,Property,,2021-08-17,
P202101169,2021.0,14,FAC014,Male-only,Male,Black,,Minimum,2021-05-06,
P202101170,,14,FAC014,Male-only,Male,White,Property,Medium,2021-06-16,
P202101171,2021.0,14,FAC014,,Male,White,Property,Medium,2021-01-05,
P202101172,2021.0,14,FAC014,Male-only,,,PublicOrder,Minimum,2021-01-08,
P202101173,2021.0,14,FAC014,Male-only,Male,White,Violent,Maximum,2021-04-29,2021-11-17
P202101174,2021.0,14,FAC014,Male-only,Male,White,Violent,,2021-06-23,
P202101175,2021.0,14,FAC014,Male-only,Male,Hispanic,PublicOrder,Minimum,,2024-09-08
P202101176,2021.0,14,FAC014,Male-only,Male,Black,Property,Medium,2021-08-06,2022-05-07
P202101177,2021.0,14,FAC014,Male-only,,Black,Property,Medium,2021-03-22,2025-01-31
P202101178,,14,FAC014,Male-only,Male,White,Violent,,2021-06-08,2023-12-08
P202101179,2021.0,14,FAC014,,Male,Black,Property,Medium,2021-12-04,
P202101180,2021.0,14,FAC014,Male-only,Male,Hispanic,PublicOrder,,2021-05-17,
P202101181,2021.0,14,FAC014,Male-only,Male,White,Violent,Medium,2021-06-10,2025-04-24
P202101182,2021.0,14,FAC014,Male-only,Male,Hispanic,,Minimum,2021-06-18,
P202101183,2021.0,14,,Male-only,Male,White,Violent,Maximum,2021-11-27,2023-11-05
P202101184,2021.0,14,FAC014,Male-only,Male,Black,Property,Medium,,
P202101185,2021.0,14,FAC014,Male-only,Male,White,Property,Medium,2021-04-09,
P202101186,2021.0,14,FAC014,,Male,White,Violent,,2021-07-03,
P202101187,2021.0,14,FAC014,Male-only,Male,White,Violent,Maximum,2021-01-17,
P202101188,2021.0,14,FAC014,Male-only,Male,White,Violent,,,
P202101189,2021.0,14,,Male-only,Male,Black,Drug,Minimum,2021-12-10,2023-04-06
P202101190,2021.0,14,FAC014,Male-only,Male,White,Violent,Maximum,2021-01-19,2022-03-12
P202101191,2021.0,14,FAC014,Male-only,Male,Black,Drug,Minimum,2021-03-07,2023-01-15
P202101192,2021.0,14,FAC014,Male-only,Male,Hispanic,,Minimum,2021-04-14,2021-10-20
P202101193,2021.0,14,FAC014,,Male,White,Violent,Medium,2021-03-24,2024-03-01
P202101194,2021.0,14,FAC014,,,Hispanic,PublicOrder,Minimum,2021-05-17,2024-12-19
P202101195,,14,FAC014,Male-only,Male,White,Violent,Maximum,2021-09-12,
P202101196,2021.0,14,FAC014,Male-only,,White,Violent,Maximum,2021-11-08,
P202101197,2021.0,14,FAC014,Male-only,Male,,Drug,Medium,2021-02-18,
P202101198,2021.0,14,,Male-only,Male,,PublicOrder,Minimum,2021-01-25,2023-12-27
P202101199,2021.0,14,FAC014,,Male,Black,Drug,Minimum,2021-10-09,2024-11-27
P202101200,,14,,Male-only,Male,Black,Property,Medium,2021-12-04,
P202101201,2021.0,14,FAC014,Male-only,Male,Asian,Other,Minimum,,2022-12-14
P202101202,2021.0,14,FAC014,,,Black,Property,Medium,2021-05-15,
P202101203,2021.0,14,FAC014,Male-only,Male,White,,Medium,2021-11-13,
P202101204,2021.0,14,,Male-only,Male,White,Violent,Maximum,2021-12-23,2023-06-19
P202101205,2021.0,14,FAC014,Male-only,Male,Hispanic,,Minimum,2021-04-23,2022-08-20
P202101206,2021.0,14,FAC014,Male-only,Male,White,Violent,,2021-03-25,2021-12-05
P202101207,2021.0,14,FAC014,Male-only,Male,Hispanic,Other,Minimum,2021-04-28,2023-04-29
P202101208,,14,FAC014,Male-only,Male,,Property,Medium,2021-11-03,
P202101209,2021.0,14,,Male-only,Male,Black,Property,Medium,2021-09-10,2024-04-23
P202101210,2021.0,14,FAC014,Male-only,Male,White,,Maximum,2021-04-10,2024-06-02
P202101211,2021.0,14,FAC014,Male-only,Male,Hispanic,PublicOrder,Minimum,2021-05-06,
P202101212,2021.0,14,FAC014,Male-only,Male,White,Violent,Maximum,2021-05-05,2022-11-08
P202101213,2021.0,14,FAC014,Male-only,,Black,Property,Medium,2021-07-10,
P202101214,2021.0,14,FAC014,Male-only,Male,White,Violent,Medium,2021-12-16,2025-02-17
P202101215,2021.0,14,FAC014,Male-only,Male,Black,Drug,Minimum,2021-03-02,2024-12-09
P202101216,2021.0,14,FAC014,Male-only,Male,White,Violent,Medium,2021-02-09,
P202101217,2021.0,14,FAC014,Male-only,Male,White,Violent,,2021-05-14,2021-07-03
P202101218,2021.0,14,FAC014,Male-only,Male,Black,Property,Medium,2021-01-31,
P202101219,2021.0,14,FAC014,Male-only,,White,Violent,,2021-10-11,2022-02-26
P202101220,2021.0,14,FAC014,Male-only,,Black,Property,Medium,2021-06-05,
P202101221,2021.0,15,FAC015,Male-only,Male,White,Violent,Maximum,2021-07-07,
P202101222,2021.0,15,FAC015,Male-only,,Hispanic,PublicOrder,Minimum,2021-06-24,2025-05-26
P202101223,2021.0,15,FAC015,Male-only,,Black,Drug,Medium,2021-12-21,
P202101224,2021.0,15,FAC015,Male-only,Male,White,,Medium,2021-12-02,2025-07-18
P202101225,2021.0,15,FAC015,Male-only,Male,White,Property,Medium,2021-07-11,2023-12-04
P202101226,2021.0,15,FAC015,Male-only,Male,Black,,Minimum,2021-07-19,
P202101227,2021.0,15,FAC015,,Male,Hispanic,PublicOrder,Minimum,2021-04-07,2022-10-09
P202101228,2021.0,15,FAC015,Male-only,Male,,Violent,,2021-06-22,2025-02-14
P202101229,2021.0,15,,Male-only,Male,Black,Property,Medium,2021-05-09,
P202101230,2021.0,15,,Male-only,Male,White,Violent,Medium,2021-07-20,2025-01-19
P202101231,2021.0,15,FAC015,Male-only,,,Drug,Medium,2021-02-02,2025-06-15
P202101232,2021.0,15,FAC015,Male-only,Male,White,,Medium,2021-04-23,2023-03-31
P202101233,2021.0,15,,Male-only,Male,Black,Property,Medium,2021-05-14,2024-04-02
P202101234,2021.0,15,FAC015,Male-only,Male,Hispanic,PublicOrder,Minimum,2021-07-07,
